"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"669","10.847330000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=34571 Ack=116336 Win=64240 Len=0"
"670","10.852516000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"671","10.852518000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=116336 Ack=35628 Win=64240 Len=0"
"672","10.852518000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"673","10.854013000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"674","10.854013000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=117796 Ack=36171 Win=64240 Len=0"
"679","10.944841000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1099","Application Data"
"680","10.948445000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"681","10.948445000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=118841 Ack=36714 Win=64240 Len=0"
"682","10.948650000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"683","10.948657000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=118841 Ack=37771 Win=64240 Len=0"
"688","11.042780000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"689","11.059300000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=37771 Ack=119384 Win=64240 Len=0"
"690","11.118412000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data, Application Data"
"691","11.118413000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"692","11.118672000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=37771 Ack=122304 Win=64240 Len=0"
"697","11.133433000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"698","11.133810000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"699","11.133811000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"700","11.133812000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"701","11.133812000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"702","11.133813000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"703","11.133813000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"704","11.134063000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=37771 Ack=132524 Win=64240 Len=0"
"705","11.191675000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"706","11.191676000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"707","11.191863000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=37771 Ack=135444 Win=64240 Len=0"
"708","11.216414000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"709","11.216415000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"710","11.216415000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"711","11.216698000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=37771 Ack=139824 Win=64240 Len=0"
"712","11.216981000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"713","11.216981000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=139824 Ack=38314 Win=64240 Len=0"
"718","11.233076000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"719","11.233077000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"720","11.233078000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"721","11.233079000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"722","11.233080000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"723","11.233080000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"724","11.235015000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"725","11.235016000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"726","11.235016000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=38314 Ack=151504 Win=64240 Len=0"
"727","11.289608000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"728","11.289609000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"729","11.289610000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"730","11.289826000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=38314 Ack=155884 Win=64240 Len=0"
"731","11.314336000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"732","11.314337000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"733","11.314337000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"734","11.314474000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=38314 Ack=160264 Win=64240 Len=0"
"735","11.315150000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"736","11.315771000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=38314 Ack=161724 Win=64240 Len=0"
"737","11.315946000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"738","11.329675000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=38314 Ack=163184 Win=64240 Len=0"
"743","11.330217000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"744","11.330217000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"745","11.330217000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"746","11.330219000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"747","11.330219000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"748","11.330219000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"749","11.330495000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=38314 Ack=171944 Win=64240 Len=0"
"750","11.330548000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"751","11.331469000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"752","11.331469000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=173404 Ack=38857 Win=64240 Len=0"
"753","11.331470000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"754","11.331470000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=173404 Ack=39400 Win=64240 Len=0"
"755","11.331545000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"756","11.331546000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"757","11.331546000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"758","11.331756000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39400 Ack=177784 Win=64240 Len=0"
"759","11.387740000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"760","11.387749000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"761","11.387749000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"762","11.387945000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39400 Ack=182164 Win=64240 Len=0"
"763","11.413244000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"764","11.413245000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"765","11.413245000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"766","11.413246000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"767","11.413246000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"768","11.413247000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"769","11.413987000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39400 Ack=190924 Win=64240 Len=0"
"770","11.413987000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"771","11.413988000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"772","11.413988000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"773","11.415507000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39400 Ack=195304 Win=64240 Len=0"
"774","11.415508000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"775","11.415508000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=195304 Ack=39943 Win=64240 Len=0"
"776","11.428290000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"777","11.428290000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"778","11.428291000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"779","11.428293000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"780","11.428294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"781","11.428294000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"782","11.428295000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"783","11.428558000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39943 Ack=205524 Win=64240 Len=0"
"784","11.428558000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"785","11.428558000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39943 Ack=206984 Win=64240 Len=0"
"786","11.429769000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"787","11.429770000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"788","11.429770000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39943 Ack=209904 Win=64240 Len=0"
"789","11.430183000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"790","11.430184000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"791","11.430184000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"792","11.430185000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"793","11.430185000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39943 Ack=215744 Win=64240 Len=0"
"798","11.486144000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"799","11.486145000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"800","11.486145000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"801","11.486146000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"802","11.486147000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"803","11.486147000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=39943 Ack=223044 Win=64240 Len=0"
"804","11.486568000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"805","11.486569000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=223044 Ack=40486 Win=64240 Len=0"
"806","11.511200000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"807","11.511201000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"808","11.511202000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"809","11.511203000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"810","11.511204000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"811","11.511204000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"812","11.511432000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=40486 Ack=231804 Win=64240 Len=0"
"813","11.511433000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"814","11.511866000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"815","11.511867000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=233264 Ack=41029 Win=64240 Len=0"
"816","11.512173000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"817","11.512173000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"818","11.512174000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"819","11.512174000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"820","11.512533000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=41029 Ack=239104 Win=64240 Len=0"
"821","11.526653000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"822","11.526654000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"823","11.526654000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"824","11.526655000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"825","11.526656000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"826","11.526656000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"827","11.526656000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"828","11.526657000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"829","11.526657000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"830","11.526860000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=41029 Ack=252244 Win=64240 Len=0"
"831","11.527282000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"832","11.527282000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=252244 Ack=41572 Win=64240 Len=0"
"833","11.527510000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"834","11.527510000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"835","11.527510000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"836","11.527511000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"837","11.527793000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"838","11.527793000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"839","11.527794000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"840","11.527795000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"841","11.527795000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"842","11.528017000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=41572 Ack=265384 Win=64240 Len=0"
"847","11.584461000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"848","11.584462000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"849","11.584462000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"850","11.584463000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"851","11.584464000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"852","11.584464000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"853","11.584464000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"854","11.584564000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=41572 Ack=275604 Win=64240 Len=0"
"855","11.585037000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"856","11.585037000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=275604 Ack=42115 Win=64240 Len=0"
"857","11.609918000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"858","11.609919000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"859","11.609920000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"860","11.609921000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"861","11.609922000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"862","11.609922000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"863","11.609922000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"864","11.609923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"865","11.609924000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42115 Ack=287284 Win=64240 Len=0"
"866","11.609924000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"867","11.611061000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=287284 Ack=42658 Win=64240 Len=0"
"868","11.611061000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"869","11.611061000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"870","11.611062000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"871","11.611063000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"872","11.611064000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"873","11.611064000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42658 Ack=294584 Win=64240 Len=0"
"874","11.625334000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"875","11.625335000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"876","11.625336000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"877","11.625337000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"878","11.625337000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"879","11.625338000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42658 Ack=301884 Win=64240 Len=0"
"880","11.625338000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"881","11.625338000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"882","11.625338000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"883","11.625339000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"884","11.625640000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"885","11.625641000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"886","11.625641000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"887","11.625641000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=310644 Ack=43201 Win=64240 Len=0"
"888","11.625641000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43201 Ack=310644 Win=64240 Len=0"
"889","11.627232000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"890","11.627233000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"891","11.627233000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"892","11.627235000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"893","11.627236000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"894","11.627236000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"895","11.627237000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"896","11.627237000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"897","11.627238000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"898","11.627238000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"899","11.627958000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"900","11.627959000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43201 Ack=325244 Win=64240 Len=0"
"901","11.629382000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"902","11.629382000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=326704 Ack=43744 Win=64240 Len=0"
"907","11.682353000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"908","11.682354000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"909","11.682354000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"910","11.682355000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"911","11.682356000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"912","11.682544000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43744 Ack=334004 Win=64240 Len=0"
"913","11.683007000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"914","11.683007000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=334004 Ack=44287 Win=64240 Len=0"
"915","11.707490000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"916","11.707491000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"917","11.707491000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"918","11.707493000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"919","11.707493000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"920","11.707493000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"921","11.707688000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44287 Ack=342764 Win=64240 Len=0"
"922","11.707881000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"923","11.707881000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"924","11.707882000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"925","11.707883000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"926","11.708533000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"927","11.708533000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"928","11.708534000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"929","11.708534000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"930","11.708535000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"931","11.708874000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44287 Ack=348604 Win=64240 Len=0"
"932","11.708875000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44287 Ack=355904 Win=64240 Len=0"
"933","11.709224000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"934","11.709224000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=355904 Ack=44830 Win=64240 Len=0"
"935","11.722907000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"936","11.722908000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"937","11.722909000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"938","11.723189000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44830 Ack=360284 Win=64240 Len=0"
"939","11.723190000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"940","11.723190000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"941","11.723190000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"942","11.723191000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"943","11.723192000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44830 Ack=366124 Win=64240 Len=0"
"944","11.723764000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"945","11.723765000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"946","11.723765000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"947","11.723766000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"948","11.723767000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"949","11.723767000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"950","11.723767000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"951","11.723768000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44830 Ack=376344 Win=64240 Len=0"
"952","11.724015000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
