"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"634","4.857103000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"635","4.857379000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46053 Ack=320905 Win=64240 Len=0"
"636","4.881804000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"637","4.881805000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"638","4.881805000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"639","4.881838000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"640","4.882567000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46053 Ack=326745 Win=64240 Len=0"
"641","4.882568000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"642","4.882568000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=326745 Ack=46596 Win=64240 Len=0"
"643","4.898580000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"644","4.898581000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"645","4.898581000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"646","4.898582000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"647","4.899052000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46596 Ack=332585 Win=64240 Len=0"
"648","4.908389000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"649","4.908593000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"650","4.908594000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"651","4.908594000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"652","4.908595000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"653","4.908898000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46596 Ack=339885 Win=64240 Len=0"
"654","4.909221000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"655","4.909221000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=339885 Ack=47139 Win=64240 Len=0"
"656","4.912918000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"657","4.912918000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"658","4.912919000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47139 Ack=342805 Win=64240 Len=0"
"663","4.919343000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"664","4.919344000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"665","4.919345000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"666","4.919345000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"667","4.919345000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"668","4.919346000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"669","4.919941000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47139 Ack=351565 Win=64240 Len=0"
"670","4.920757000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"671","4.920758000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"672","4.920758000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"673","4.920759000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"674","4.920759000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"675","4.922004000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47139 Ack=358865 Win=64240 Len=0"
"676","4.922005000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"677","4.922005000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=358865 Ack=47682 Win=64240 Len=0"
"678","4.925534000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"679","4.925535000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"680","4.925535000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"681","4.927162000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47682 Ack=363245 Win=64240 Len=0"
"682","4.927162000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"683","4.927163000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"684","4.927163000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"685","4.927164000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47682 Ack=367625 Win=64240 Len=0"
"686","4.929267000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"687","4.930064000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"688","4.930065000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"689","4.930075000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"690","4.930075000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"691","4.930075000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"692","4.930075000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"693","4.930076000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"694","4.930076000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"695","4.931153000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=47682 Ack=380765 Win=64240 Len=0"
"696","4.931818000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"697","4.931818000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=380765 Ack=48225 Win=64240 Len=0"
"698","4.931899000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"699","4.931900000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"700","4.931909000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"701","4.931909000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"702","4.931910000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"703","4.931911000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"704","4.933155000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48225 Ack=389525 Win=64240 Len=0"
"705","4.933155000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"706","4.933156000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"707","4.933156000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"708","4.933167000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48225 Ack=393905 Win=64240 Len=0"
"709","4.933762000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"710","4.933762000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"711","4.933763000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"712","4.933764000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"713","4.933764000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"714","4.933764000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"715","4.935124000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48225 Ack=402665 Win=64240 Len=0"
"716","4.935125000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"717","4.935125000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=402665 Ack=48768 Win=64240 Len=0"
"718","4.935125000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"719","4.935125000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"720","4.935126000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"721","4.935126000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"722","4.935127000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"723","4.935127000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48768 Ack=409965 Win=64240 Len=0"
"724","4.936158000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"725","4.936159000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"726","4.936160000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"727","4.937167000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48768 Ack=414345 Win=64240 Len=0"
"728","4.937269000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"729","4.937269000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"730","4.937270000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"731","4.938203000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48768 Ack=418725 Win=64240 Len=0"
"732","4.949922000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"733","4.949923000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"734","4.950042000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"735","4.950043000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48768 Ack=421645 Win=64240 Len=0"
"736","4.950043000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"737","4.950043000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"738","4.950044000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"739","4.950538000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48768 Ack=427485 Win=64240 Len=0"
"740","4.950539000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"741","4.950539000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=427485 Ack=49311 Win=64240 Len=0"
"742","4.955216000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"743","4.955433000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"744","4.955578000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=430405 Win=64240 Len=0"
"745","4.979741000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"746","4.979742000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"747","4.979896000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"748","4.979897000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"749","4.979897000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"750","4.980392000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=433325 Win=64240 Len=0"
"751","4.980392000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=437705 Win=64240 Len=0"
"752","4.996644000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"753","4.996645000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"754","4.996645000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"755","4.996647000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"756","4.996647000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"757","4.996647000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"758","4.997057000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=446465 Win=64240 Len=0"
"759","5.006900000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"760","5.006901000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"761","5.006901000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"762","5.006902000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"763","5.006903000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"764","5.007657000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=453765 Win=64240 Len=0"
"765","5.007727000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"766","5.007895000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=455225 Win=64240 Len=0"
"767","5.010646000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"768","5.010647000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"769","5.010647000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"770","5.011094000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=459605 Win=64240 Len=0"
"775","5.017432000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"776","5.017489000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"777","5.017612000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"778","5.017612000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"779","5.017613000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"780","5.017613000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"781","5.017614000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"782","5.017887000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=469825 Win=64240 Len=0"
"783","5.019155000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"784","5.019156000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"785","5.019156000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"786","5.019157000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"787","5.019157000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"788","5.019158000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"789","5.019307000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49311 Ack=478585 Win=64240 Len=0"
"790","5.021052000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"791","5.021053000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=478585 Ack=49854 Win=64240 Len=0"
"792","5.021053000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"793","5.021053000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=478585 Ack=50397 Win=64240 Len=0"
"794","5.024316000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"795","5.024318000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"796","5.024319000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"797","5.024321000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"798","5.025451000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50397 Ack=484425 Win=64240 Len=0"
"799","5.025451000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"800","5.025452000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"801","5.025452000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"802","5.025453000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"803","5.025453000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50397 Ack=490265 Win=64240 Len=0"
"804","5.026108000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"805","5.026108000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=490265 Ack=50940 Win=64240 Len=0"
"806","5.028252000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"807","5.028252000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"808","5.028253000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"809","5.028253000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"810","5.028254000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"811","5.028254000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"812","5.028254000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"813","5.028255000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"814","5.028255000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"815","5.028256000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"816","5.029326000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"817","5.029326000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50940 Ack=504865 Win=64240 Len=0"
"818","5.030260000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"819","5.030260000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"820","5.030261000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"821","5.030262000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"822","5.030262000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"823","5.030263000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"824","5.030263000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"825","5.030263000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"826","5.030263000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"827","5.030264000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"828","5.030381000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"829","5.031060000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50940 Ack=522385 Win=64240 Len=0"
"830","5.031060000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"831","5.031061000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=522385 Ack=51483 Win=64240 Len=0"
"832","5.033625000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"833","5.033625000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=522385 Ack=52026 Win=64240 Len=0"
"834","5.033625000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"835","5.033626000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"836","5.033627000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"837","5.033628000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"838","5.033628000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"839","5.033629000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"840","5.033630000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"841","5.033630000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"842","5.034408000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=532605 Ack=53083 Win=64240 Len=0"
"843","5.034408000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=53083 Ack=532605 Win=64240 Len=0"
"844","5.034409000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"845","5.034409000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"846","5.034410000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"847","5.034411000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"848","5.034411000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"849","5.034412000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"850","5.034412000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"851","5.034413000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"852","5.035081000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"853","5.035082000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=53083 Ack=545745 Win=64240 Len=0"
"854","5.035082000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"855","5.035313000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"856","5.035455000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"857","5.035581000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1050","Application Data"
"858","5.037066000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"859","5.037066000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","165","Application Data"
"860","5.037067000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=551121 Ack=54543 Win=64240 Len=0"
"861","5.037067000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=551121 Ack=54654 Win=64240 Len=0"
"862","5.037067000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=54654 Ack=551121 Win=64240 Len=0"
"863","5.037166000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"864","5.038784000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=54654 Ack=552581 Win=64240 Len=0"
"865","5.038785000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"866","5.038815000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=552581 Ack=55197 Win=64240 Len=0"
"867","5.047957000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"868","5.047957000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"869","5.047959000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"870","5.047959000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"871","5.047959000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"872","5.048157000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"873","5.048157000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"874","5.048158000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"875","5.048158000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"876","5.051624000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=55197 Ack=559881 Win=64240 Len=0"
"877","5.051624000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=55197 Ack=565721 Win=64240 Len=0"
"878","5.051625000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"879","5.051625000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=565721 Ack=55740 Win=64240 Len=0"
"880","5.053476000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"881","5.053477000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"882","5.055080000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=55740 Ack=568641 Win=64240 Len=0"
"883","5.077853000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"884","5.077854000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"885","5.077854000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"886","5.077855000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"887","5.077856000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"888","5.077856000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
