"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"1746","5.185947000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1747","5.185953000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1750","5.186016000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1751","5.186021000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1754","5.186057000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1755","5.186060000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1758","5.186095000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1759","5.186098000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1762","5.186129000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1763","5.186132000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1766","5.186244000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1767","5.186247000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1770","5.186281000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1771","5.186284000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1774","5.187674000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1776","5.188511000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1777","5.188529000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1780","5.188581000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1781","5.188584000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1783","5.188615000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1786","5.188653000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1787","5.188655000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1789","5.188686000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1792","5.188723000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1793","5.188726000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1796","5.188832000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1797","5.188848000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1800","5.188893000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1801","5.188896000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1803","5.188926000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1804","5.188929000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1808","5.188972000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1809","5.188975000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1811","5.189005000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1814","5.189042000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1815","5.189044000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1817","5.189074000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1819","5.189084000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1822","5.189123000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1823","5.189125000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1825","5.189155000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1828","5.189191000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1829","5.189193000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1831","5.189222000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1832","5.189225000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1836","5.189269000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1837","5.189272000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1840","5.189396000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1841","5.189409000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1844","5.189451000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1845","5.189454000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1848","5.189505000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1849","5.189508000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1852","5.189559000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1853","5.189562000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1856","5.189617000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1857","5.189620000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1860","5.189650000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1861","5.189653000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1864","5.189683000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1865","5.189685000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1868","5.189715000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1869","5.189718000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1872","5.189749000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1873","5.189751000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1876","5.189781000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1877","5.189784000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1880","5.189819000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1881","5.189822000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1884","5.189852000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1885","5.189855000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1888","5.189884000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1889","5.189887000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1892","5.189917000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1893","5.189920000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1896","5.190228000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1897","5.190233000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1900","5.190264000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1901","5.190266000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1904","5.190295000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1905","5.190298000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1908","5.190326000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1909","5.190329000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1912","5.190357000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1913","5.190360000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1916","5.190388000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1917","5.190391000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1920","5.190419000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1921","5.190422000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1924","5.190450000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1925","5.190452000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=459395 Win=64240 Len=0"
"1928","5.190639000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=43915 Ack=482755 Win=64240 Len=0"
"1932","5.196217000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1933","5.196265000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=523634 Ack=46770 Win=64240 Len=0"
"1934","5.196309000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1935","5.196334000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1936","5.196340000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1937","5.196346000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1938","5.196350000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1939","5.196355000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1940","5.196358000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1941","5.196362000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1942","5.196366000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1943","5.196370000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1944","5.196374000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1945","5.196378000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1946","5.196382000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1947","5.196386000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1948","5.196389000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1949","5.196393000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1950","5.196397000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1951","5.196401000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1952","5.196404000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1953","5.196408000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1954","5.196412000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1955","5.196416000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1956","5.196419000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1957","5.196423000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1958","5.196427000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1959","5.196431000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1960","5.196434000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1961","5.196439000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1962","5.196443000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1963","5.196447000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1964","5.196451000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1965","5.196455000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1966","5.196458000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1967","5.196462000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1968","5.196466000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1969","5.196470000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1970","5.196473000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1971","5.196477000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1972","5.196481000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1973","5.196485000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1974","5.196488000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1975","5.196492000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1976","5.196496000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1977","5.196499000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1513","Application Data"
"1980","5.196672000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=587873 Ack=47313 Win=64240 Len=0"
"1982","5.201744000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1140","Application Data, Application Data"
"1983","5.201822000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=587873 Ack=48399 Win=64240 Len=0"
"1984","5.202122000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48399 Ack=568894 Win=64240 Len=0"
"1985","5.202188000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48399 Ack=587873 Win=64240 Len=0"
"1986","5.202224000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1987","5.202235000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1988","5.202240000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1989","5.202244000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1990","5.202248000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1991","5.202253000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1992","5.202257000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1993","5.202261000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1994","5.202266000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1995","5.202269000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1996","5.202274000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1997","5.202278000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1998","5.202282000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1999","5.202285000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2000","5.202289000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2001","5.202293000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2002","5.202297000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2003","5.202300000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2004","5.202305000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2005","5.202308000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2006","5.202312000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2007","5.202316000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2008","5.202320000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2009","5.202323000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2010","5.202327000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2011","5.202331000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2012","5.202334000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2013","5.202338000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2014","5.202342000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2015","5.202346000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2016","5.202350000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2017","5.202373000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2018","5.202378000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2019","5.202381000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2020","5.202385000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2021","5.202388000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2022","5.202392000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2023","5.202395000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2024","5.202399000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2025","5.202403000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2026","5.202406000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2027","5.202410000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2028","5.202413000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2029","5.202416000","124.6.36.194","443","192.168.91.128","49180","TCP","1513","[TCP segment of a reassembled PDU]"
"2030","5.202574000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48399 Ack=633133 Win=20440 Len=0"
"2031","5.202581000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48399 Ack=652112 Win=1461 Len=0"
"2032","5.202603000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2033","5.202611000","124.6.36.194","443","192.168.91.128","49180","TCP","55","[TCP segment of a reassembled PDU]"
"2036","5.202810000","124.6.36.194","443","192.168.91.128","49180","TCP","55","[TCP segment of a reassembled PDU]"
"2038","5.202843000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"2039","5.202848000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2040","5.202853000","124.6.36.194","443","192.168.91.128","49180","TCP","605","[TCP segment of a reassembled PDU]"
"2041","5.202909000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48399 Ack=653574 Win=3471 Len=0"
"2045","5.204515000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2046","5.204527000","124.6.36.194","443","192.168.91.128","49180","TCP","55","[TCP segment of a reassembled PDU]"
"2047","5.204556000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=657046 Ack=48942 Win=64240 Len=0"
"2048","5.204591000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2049","5.204594000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","433","Application Data"
"2050","5.204641000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48942 Ack=657046 Win=60767 Len=0"
"2051","5.204645000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=48942 Ack=658885 Win=58928 Len=0"
"2052","5.208979000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2053","5.209042000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=658885 Ack=49485 Win=64240 Len=0"
"2055","5.214872000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2056","5.214954000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=658885 Ack=50028 Win=64240 Len=0"
"2058","5.217846000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2062","5.217903000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=658885 Ack=50571 Win=64240 Len=0"
"2063","5.218818000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"2064","5.218854000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=658885 Ack=51114 Win=64240 Len=0"
"2065","5.220916000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1140","Application Data, Application Data"
"2066","5.220980000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=658885 Ack=52200 Win=64240 Len=0"
"2075","5.440311000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"2076","5.441475000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52200 Ack=659428 Win=63697 Len=0"
"2089","5.736447000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"2090","5.737727000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2091","5.737747000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"2092","5.737824000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=52200 Ack=662891 Win=64240 Len=0"
