"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"1141","22.420934000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=115119 Ack=40826 Win=64240 Len=0"
"1146","22.523094000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1147","22.527097000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1148","22.527097000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=115662 Ack=41369 Win=64240 Len=0"
"1153","22.647932000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1154","22.651784000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1155","22.651785000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=116205 Ack=41912 Win=64240 Len=0"
"1164","22.787623000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1165","22.790520000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1166","22.790520000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=116748 Ack=42969 Win=64240 Len=0"
"1171","22.941748000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1172","22.961117000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42969 Ack=117291 Win=63697 Len=0"
"1177","23.021964000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data, Application Data"
"1178","23.022385000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1179","23.022628000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=42969 Ack=120211 Win=64240 Len=0"
"1184","23.090168000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1362","Application Data"
"1185","23.093923000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1186","23.093933000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=121519 Ack=43512 Win=64240 Len=0"
"1187","23.094355000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1188","23.094356000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=121519 Ack=44055 Win=64240 Len=0"
"1193","23.236989000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1194","23.257237000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=44055 Ack=122062 Win=64240 Len=0"
"1270","25.018693000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1271","25.018694000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=122062 Ack=45112 Win=64240 Len=0"
"1272","25.044622000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1273","25.044623000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=122062 Ack=46169 Win=64240 Len=0"
"1282","25.252598000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1283","25.256697000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46169 Ack=122605 Win=63697 Len=0"
"1288","25.284368000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1289","25.284369000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1290","25.284835000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=46169 Ack=125525 Win=64240 Len=0"
"1295","25.382337000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1333","Application Data"
"1296","25.382757000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1297","25.382758000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=126804 Ack=46712 Win=64240 Len=0"
"1298","25.385379000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1299","25.385379000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=126804 Ack=47255 Win=64240 Len=0"
"1300","25.385598000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"1301","25.385599000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1193","Application Data"
"1302","25.385599000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=126804 Ack=48715 Win=64240 Len=0"
"1303","25.385599000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=126804 Ack=49854 Win=64240 Len=0"
"1304","25.411217000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1305","25.411218000","124.6.36.194","443","192.168.91.128","49180","TCP","1514","[TCP segment of a reassembled PDU]"
"1306","25.411219000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49854 Ack=129724 Win=64240 Len=0"
"1307","25.411219000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data"
"1308","25.428453000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=49854 Ack=131184 Win=64240 Len=0"
"1310","25.481310000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","387","Application Data"
"1315","25.484725000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"1316","25.484725000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=131517 Ack=50397 Win=64240 Len=0"
"1321","25.654026000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1322","25.663652000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50397 Ack=132060 Win=63364 Len=0"
"1331","25.837983000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"1332","25.850954000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50397 Ack=132603 Win=62821 Len=0"
"1341","25.985435000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1140","Application Data, Application Data"
"1342","25.991395000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=50397 Ack=133689 Win=64240 Len=0"
"1518","30.398725000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"1519","30.398726000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=133689 Ack=51454 Win=64240 Len=0"
