"No.","Time","Source","src.port","Destination","dst.port","Protocol","Length","Info"
"472","5.872366000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=117610 Ack=31405 Win=64240 Len=0"
"473","5.872366000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=117610 Ack=31516 Win=64240 Len=0"
"474","5.890163000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","597","Application Data"
"475","5.890163000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=117610 Ack=32059 Win=64240 Len=0"
"480","5.969492000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"481","5.972830000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32059 Ack=118153 Win=64240 Len=0"
"482","6.001879000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data, Application Data"
"483","6.019662000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32059 Ack=119613 Win=64240 Len=0"
"488","6.067647000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","223","Application Data"
"489","6.082629000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32059 Ack=119782 Win=64071 Len=0"
"495","6.215478000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"500","6.222990000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32059 Ack=120325 Win=63528 Len=0"
"505","6.364273000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"506","6.379530000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32059 Ack=120868 Win=62985 Len=0"
"511","6.511068000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","1514","Application Data, Application Data"
"512","6.512690000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","223","Application Data"
"513","6.513092000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=32059 Ack=122497 Win=64240 Len=0"
"575","7.833801000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"576","7.833802000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=122497 Ack=33116 Win=64240 Len=0"
"577","7.833802000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"578","7.833802000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=122497 Ack=34173 Win=64240 Len=0"
"596","8.202946000","124.6.36.194","443","192.168.91.128","49180","TLSv1.2","597","Application Data"
"597","8.223535000","192.168.91.128","49180","124.6.36.194","443","TCP","54","49180 > 443 [ACK] Seq=34173 Ack=123040 Win=63697 Len=0"
"667","9.849073000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"668","9.849074000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=123040 Ack=35230 Win=64240 Len=0"
"711","10.849546000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","1111","Application Data"
"712","10.849547000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=123040 Ack=36287 Win=64240 Len=0"
"713","10.849547000","192.168.91.128","49180","124.6.36.194","443","TCP","1514","[TCP segment of a reassembled PDU]"
"714","10.849547000","192.168.91.128","49180","124.6.36.194","443","TLSv1.2","679","Application Data"
"715","10.849548000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=123040 Ack=37747 Win=64240 Len=0"
"716","10.849548000","124.6.36.194","443","192.168.91.128","49180","TCP","54","443 > 49180 [ACK] Seq=123040 Ack=38372 Win=64240 Len=0"
